row_id,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
525,69528,Prodaja,Stan,4,4,1,0,CG,Beograd,Opština Stari grad,Obilićev venac,104,,,DA,,Stara gradnja,305000,44.815678,20.456243,0.00881044454043414,2.0
526,69529,Prodaja,Stan,3,3,1,0,EG,Beograd,Opština Novi Beograd,Ledine,66,DA,DA,DA,,Novogradnja,86500,44.797276,20.328848,0.126541634571394,1.0
527,69530,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Novi Beograd,Blok 64,80,,DA,DA,DA,,221600,44.8128,20.4031,0.05068589547398935,3.0
528,69531,Prodaja,Stan,3,6,2,0,CG,Beograd,Opština Zvezdara,Vukov Spomenik,84,,DA,DA,DA,Stara gradnja,179000,44.803808,20.485314,0.03828704036616225,2.0
529,69534,Prodaja,Stan,2,3,1,0,CG,Beograd,Opština Stari grad,Skupština,77,,DA,DA,,Stara gradnja,230000,44.81295,20.467552,0.0184153415390555,2.0
530,69535,Prodaja,Stan,2,8,6,0,CG,Beograd,Opština Čukarica,Čukarička padina,54,,DA,DA,,,91800,44.774419,20.408519,0.06611922203111767,3.0
531,69536,Prodaja,Stan,3,2,1,0,Norveški radijatori,Beograd,Opština Čukarica,Žarkovo,52,,DA,DA,,Stara gradnja,73000,44.752508,20.426628,0.07578156535728504,2.0
532,69537,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Novi Beograd,Blok 64,91,,DA,DA,DA,,245700,44.8128,20.4031,0.05068589547398935,3.0
533,69543,Prodaja,Stan,2,4,2,0,,Beograd,Opština Novi Beograd,Ledine,43,,,,DA,Novogradnja,47000,44.8016,20.343008,0.11179810581579598,1.0
534,69544,Prodaja,Stan,2,8,2,0,,Beograd,Opština Savski venac,Centar,64,DA,DA,DA,DA,Novogradnja,198400,44.8027,20.4538,0.021034257771550564,1.0
535,69545,Prodaja,Stan,2,7,1,0,CG,Beograd,Opština Vračar,Neimar,57,,DA,DA,DA,Stara gradnja,146000,44.795226,20.4677,0.03223008960583523,2.0
536,69546,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Vračar,Hram svetog Save,36,,DA,DA,DA,Novogradnja,92000,44.79725,20.471916,0.03275225726572463,1.0
537,69547,Prodaja,Stan,1,1,0,0,CG,Beograd,Opština Stari grad,Gundulićev venac,31,,DA,,,Stara gradnja,60000,44.819308,20.471664,0.01956337803141452,2.0
538,69548,Prodaja,Stan,1,5,2,0,TA,Beograd,Opština Voždovac,Saobraćajni fakultet,23,,DA,DA,,Stara gradnja,42000,44.769039,20.482537,0.06232213804099104,2.0
539,69549,Prodaja,Stan,2,2,0,0,CG,Beograd,Opština Stari grad,Knez Mihailova,44,DA,DA,,,Stara gradnja,135000,44.817932,20.453742,0.005879964965884894,2.0
540,69550,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Stari grad,Skadarlija,31,,DA,,DA,Stara gradnja,121900,44.816533,20.464522,0.013910426772748554,2.0
541,69551,Prodaja,Stan,2,5,5,0,EG,Beograd,Opština Zvezdara,Mirijevo,41,,DA,DA,DA,Novogradnja,54200,44.788597,20.526323,0.08165354455257973,1.0
542,69552,Prodaja,Stan,3,4,2,0,CG,Beograd,Opština Vračar,Čubura,76,,,DA,DA,Novogradnja,190000,44.796119,20.479203,0.03832011443093775,1.0
543,69553,Prodaja,Stan,4,5,5,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,175,,DA,DA,DA,Novogradnja,700000,44.8243,20.4185,0.03410527818388099,1.0
544,69554,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Zvezdara,Mirijevo,73,,DA,,,Stara gradnja,95000,44.788905,20.539041,0.09318121326748377,2.0
545,69555,Prodaja,Stan,2,3,0,0,,Beograd,Opština Novi Beograd,Ledine,47,,,,,Novogradnja,32900,44.806883,20.343325,0.11056146306014658,1.0
546,69556,Prodaja,Stan,2,5,0,0,EG,Beograd,Opština Voždovac,Šumice,46,DA,DA,,,Stara gradnja,72000,44.785794,20.485236,0.050019729427496634,2.0
547,69557,Prodaja,Stan,3,18,4,0,CG,Beograd,Opština Novi Beograd,Blok 21,67,DA,DA,,DA,Stara gradnja,160000,44.814352,20.433736,0.021053161282811594,2.0
548,69558,Prodaja,Stan,2,5,4,0,Norveški radijatori,Beograd,Opština Stari grad,Skadarlija,62,,DA,,DA,Stara gradnja,179000,44.817663,20.466004,0.014700768177208464,2.0
549,69559,Prodaja,Stan,4,3,1,0,CG,Beograd,Opština Vračar,Kalenić pijaca,115,DA,DA,DA,,Stara gradnja,320000,44.801737,20.479671,0.0348598968730538,2.0
550,69560,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Novi Beograd,Blok 64,54,,DA,DA,DA,,154140,44.8128,20.4031,0.05068589547398935,3.0
551,69561,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Vračar,Čubura,40,,,DA,DA,Novogradnja,102000,44.795994,20.479567,0.03866318048221151,1.0
552,69562,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Stari grad,Politika,83,,DA,DA,DA,Stara gradnja,199000,44.816,20.4659,0.01536814888007086,2.0
553,69563,Prodaja,Stan,4,7,1,0,CG,Beograd,Opština Zvezdara,Lion,94,DA,DA,,DA,Stara gradnja,195000,44.7997,20.4893,0.043850769662572904,2.0
554,69564,Prodaja,Stan,4,6,4,0,CG,Beograd,Opština Novi Beograd,Blok 64,115,,DA,DA,DA,,310500,44.8128,20.4031,0.05068589547398935,3.0
555,69566,Prodaja,Stan,3,7,2,0,CG,Beograd,Opština Čukarica,Čukarička padina,93,,DA,DA,,Stara gradnja,139900,44.7813,20.4103,0.05989198610832781,2.0
556,69567,Prodaja,Stan,3,14,11,0,CG,Beograd,Opština Palilula,Cvijićeva,84,,DA,,DA,Stara gradnja,159600,44.808872,20.481985,0.03291424933064887,2.0
557,69568,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Vračar,Crveni krst,60,,DA,,DA,,139000,44.795814,20.483283,0.04146173519041522,3.0
558,69570,Prodaja,Stan,4,5,0,0,TA,Beograd,Opština Vračar,Kalenić pijaca,79,,DA,,DA,Stara gradnja,212800,44.800664,20.476667,0.033314828305127976,2.0
559,69571,Prodaja,Stan,3,19,17,0,CG,Beograd,Opština Novi Beograd,Blok 63,65,,DA,,DA,Stara gradnja,127000,44.806746,20.379689,0.07485620907446737,2.0
560,69573,Prodaja,Stan,2,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),56,,DA,,,Stara gradnja,89900,44.822014,20.404982,0.047647838565878224,2.0
561,69574,Prodaja,Stan,2,8,8,0,CG,Beograd,Opština Zvezdara,Mirijevo,60,,,,DA,Stara gradnja,75500,44.7892,20.5313,0.08592985511450778,2.0
562,69575,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Voždovac,Medaković 2,58,,,DA,,Stara gradnja,51000,44.775487,20.496328,0.06508941045208672,2.0
563,69576,Prodaja,Stan,3,2,1,0,CG,Beograd,Opština Zemun,Kalvarija,57,DA,DA,DA,,Novogradnja,105450,44.840434,20.39976,0.055426458988464725,1.0
564,69577,Prodaja,Stan,3,5,3,0,EG,Beograd,Opština Vračar,Hram svetog Save,80,,,,,Stara gradnja,230000,44.797486,20.471537,0.032338580132717676,2.0
565,69578,Prodaja,Stan,3,4,3,0,CG,Beograd,Opština Vračar,Čubura,73,,,DA,DA,Novogradnja,183500,44.796093,20.479462,0.038519001713443315,1.0
566,69579,Prodaja,Stan,2,8,4,0,CG,Beograd,Opština Novi Beograd,Blok 70a,66,DA,DA,DA,DA,Stara gradnja,115000,44.799643,20.401407,0.05656379140404308,2.0
567,69580,Prodaja,Stan,2,6,2,0,CG,Beograd,Opština Vračar,Slavija,64,,DA,DA,DA,Stara gradnja,186850,44.801463,20.470427,0.02850063329121298,2.0
568,69583,Prodaja,Stan,4,2,2,0,TA,Beograd,Opština Vračar,Karađorđev park,92,,DA,,,Stara gradnja,190000,44.800162,20.466122,0.027145569214883848,2.0
569,69584,Prodaja,Stan,2,4,3,0,EG,Beograd,Opština Novi Beograd,Ledine,40,,,DA,,Novogradnja,49500,44.79951,20.343706,0.11154846182713626,1.0
570,69585,Prodaja,Stan,3,3,0,0,,Beograd,Opština Zemun,Altina,58,DA,,DA,,Novogradnja,53000,44.856081,20.346393,0.11103358055111222,1.0
571,69586,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Palilula,Bulevar despota Stefana,71,,DA,DA,,Stara gradnja,140000,44.817691,20.47648,0.024624428541590703,2.0
572,69587,Prodaja,Stan,4,6,4,0,CG,Beograd,Opština Voždovac,Autokomanda,90,DA,,DA,DA,Novogradnja,240000,44.784936,20.469038,0.04210529111643884,1.0
573,69588,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Vračar,Crveni krst,60,,DA,,DA,,159000,44.795746,20.483206,0.04145061340921254,3.0
574,69589,Prodaja,Stan,4,17,15,0,CG,Beograd,Opština Palilula,Tašmajdan,94,,DA,DA,DA,Stara gradnja,183000,44.810392,20.475382,0.02638413136716896,2.0
575,69590,Prodaja,Stan,4,5,5,0,Norveški radijatori,Beograd,Opština Stari grad,Kopitareva gradina,72,DA,DA,DA,DA,Stara gradnja,170000,44.815104,20.47079,0.020118829886454505,2.0
576,69591,Prodaja,Stan,1,5,5,0,CG,Beograd,Opština Novi Beograd,Blok 21,29,,DA,DA,,,69900,44.8115,20.4315,0.024373140954748188,3.0
577,69592,Prodaja,Stan,2,4,2,0,CG,Beograd,Opština Palilula,Višnjička Banja,49,,,,DA,Novogradnja,71300,44.808881,20.54027,0.08891361909741359,1.0
578,69593,Prodaja,Stan,2,7,4,0,CG,Beograd,Opština Novi Beograd,Blok 65,56,,DA,DA,DA,Novogradnja,119900,44.815043,20.394664,0.05857920915307896,1.0
579,69594,Prodaja,Stan,4,2,0,0,EG,Beograd,Opština Zemun,Save Kovačevića,86,DA,,DA,,Novogradnja,167700,44.847836,20.389604,0.06746141498664375,1.0
580,69595,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Novi Beograd,Paviljoni,65,,DA,DA,DA,Stara gradnja,110000,44.833683,20.401094,0.052464543503207464,2.0
581,69596,Prodaja,Stan,2,4,3,0,TA,Beograd,Opština Vračar,Hram svetog Save,78,,DA,DA,,Stara gradnja,153000,44.799348,20.469846,0.029840315346859547,2.0
582,69597,Prodaja,Stan,2,2,2,0,EG,Beograd,Opština Palilula,Borča,40,DA,DA,,,,38000,44.873282,20.464328,0.05095017868467236,3.0
583,69598,Prodaja,Stan,3,12,4,0,CG,Beograd,Opština Palilula,Botanička bašta,87,,DA,DA,DA,Stara gradnja,132000,44.817249,20.477114,0.025348601480161933,2.0
584,69599,Prodaja,Stan,2,4,1,0,CG,Beograd,Opština Rakovica,Resnik,52,,DA,DA,,,56500,44.709635,20.461894,0.11444301053800027,3.0
585,69600,Prodaja,Stan,3,12,10,0,CG,Beograd,Opština Voždovac,Banjica,77,,DA,,DA,Stara gradnja,90000,44.757979,20.476713,0.07000490418535296,2.0
586,69601,Prodaja,Stan,4,4,1,0,EG,Beograd,Opština Zvezdara,Lipov lad,84,DA,DA,DA,,,140000,44.800509,20.490967,0.04483134138078254,3.0
587,69602,Prodaja,Stan,3,3,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,71,,,DA,DA,Novogradnja,156574,44.788216,20.48186,0.045991975995822526,1.0
588,69603,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Palilula,Botanička bašta,80,,DA,DA,DA,Stara gradnja,185000,44.816186,20.474675,0.023318786868103777,2.0
589,69604,Prodaja,Stan,1,5,3,0,CG,Beograd,Opština Stari grad,Dom omladine,28,,DA,,DA,Stara gradnja,81000,44.814599,20.464614,0.015071973891963719,2.0
590,69605,Prodaja,Stan,4,1,0,0,EG,Beograd,Opština Zvezdara,Zvezdarska šuma,195,DA,DA,DA,,Novogradnja,330000,44.80801,20.500144,0.050066036751472885,1.0
591,69606,Prodaja,Stan,1,3,3,0,CG,Beograd,Opština Vračar,Neimar,31,,DA,,,Stara gradnja,85900,44.791957,20.46909,0.03577063249371479,2.0
592,69607,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Čukarica,Banovo brdo,93,,DA,DA,,Stara gradnja,139900,44.780532,20.410062,0.06060493105350552,2.0
593,69608,Prodaja,Stan,4,8,3,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),105,,DA,DA,DA,Novogradnja,243000,44.8053,20.40876,0.04754477468660401,1.0
594,69609,Prodaja,Stan,3,6,5,0,CG,Beograd,Opština Novi Beograd,Paviljoni,52,DA,DA,DA,,,84000,44.8313,20.4078,0.04544007042247869,3.0
595,69610,Prodaja,Stan,3,8,6,0,CG,Beograd,Opština Novi Beograd,Dr Ivana Ribara,68,,DA,,DA,,140000,44.8009,20.3689,0.08674981267991433,3.0
596,69611,Prodaja,Stan,3,4,3,0,TA,Beograd,Opština Zemun,Centar,66,DA,DA,,,,138000,44.8368,20.4165,0.038403385267446584,3.0
597,69612,Prodaja,Stan,3,7,4,0,CG,Beograd,Opština Novi Beograd,Blok 22,75,,DA,DA,DA,Stara gradnja,132000,44.812059,20.428501,0.02676330850250183,2.0
598,69613,Prodaja,Stan,5,5,1,0,CG,Beograd,Opština Vračar,Krunska,182,,DA,,,Stara gradnja,495000,44.804944,20.470168,0.025698680121752346,2.0
599,69614,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Rakovica,Vidikovac,72,DA,DA,,DA,Stara gradnja,100000,44.740476,20.415923,0.09094743814423958,2.0
600,69615,Prodaja,Stan,2,6,0,0,,Beograd,Opština Vračar,Kalenić pijaca,58,,,,DA,Novogradnja,165900,44.798836,20.477128,0.03492622624905315,1.0
601,69616,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),73,,DA,DA,,,155000,44.8128,20.4031,0.05068589547398935,3.0
602,69617,Prodaja,Stan,3,6,3,0,TA,Beograd,Opština Novi Beograd,Paviljoni,50,DA,DA,DA,DA,Stara gradnja,96000,44.833336,20.407043,0.046564930419790096,2.0
603,69618,Prodaja,Stan,2,10,10,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),68,DA,DA,DA,DA,Novogradnja,167000,44.805239,20.409982,0.046444616964726446,1.0
604,69619,Prodaja,Stan,3,14,4,0,CG,Beograd,Opština Novi Beograd,Blok 62,63,,DA,,,,98000,44.8039,20.3906,0.06508486767291063,3.0
605,69620,Prodaja,Stan,2,4,3,0,CG,Beograd,Opština Voždovac,Šumice,54,,DA,DA,,Stara gradnja,89900,44.785124,20.498169,0.05970461905916463,2.0
606,69621,Prodaja,Stan,2,6,0,0,,Beograd,Opština Vračar,Kalenić pijaca,50,,,,DA,Novogradnja,145600,44.798901,20.477545,0.03517447122559232,1.0
607,69622,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Novi Beograd,Arena,80,,DA,DA,DA,Stara gradnja,137000,44.815028,20.41754,0.03611657768947901,2.0
608,69623,Prodaja,Stan,2,8,3,0,CG,Beograd,Opština Novi Beograd,Blok 64,81,,DA,DA,DA,Novogradnja,172375,44.811953,20.39175,0.061973498440867816,1.0
609,69624,Prodaja,Stan,2,3,0,0,TA,Beograd,Opština Rakovica,Petlovo brdo,46,,DA,DA,,Stara gradnja,58000,44.724688,20.424154,0.10301723671308752,2.0
610,69625,Prodaja,Stan,3,15,11,0,CG,Beograd,Opština Voždovac,Braće Jerković,76,,DA,DA,DA,,110000,44.768301,20.498976,0.07224806279063832,3.0
611,69626,Prodaja,Stan,3,9,9,0,CG,Beograd,Opština Novi Beograd,Blok 37,67,DA,DA,,DA,Stara gradnja,122500,44.818074,20.39998,0.05291990434609741,2.0
612,69627,Prodaja,Stan,2,10,5,0,CG,Beograd,Opština Novi Beograd,Blok 28,60,,DA,DA,DA,Stara gradnja,119000,44.814312,20.411495,0.04216343877105099,2.0
613,69628,Prodaja,Stan,3,4,1,0,TA,Beograd,Opština Stari grad,Centar,60,,DA,,,Stara gradnja,125000,44.814023,20.455273,0.010039385339753447,2.0
614,69629,Prodaja,Stan,2,4,3,0,EG,Beograd,Opština Stari grad,Terazije,63,,DA,,,Stara gradnja,163000,44.813863,20.45912,0.011801566379089986,2.0
615,69630,Prodaja,Stan,2,6,6,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,50,,DA,,DA,Novogradnja,96000,44.799666,20.491738,0.04592838120378414,1.0
616,69631,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Voždovac,Voždovačka crkva,75,,DA,DA,DA,Novogradnja,135000,44.779179,20.474993,0.04983538792866295,1.0
617,69632,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,58,,DA,,DA,Novogradnja,107000,44.800207,20.489668,0.043885734276643926,1.0
618,69633,Prodaja,Stan,2,7,1,0,,Beograd,Opština Stari grad,Trg Republike,44,,DA,,DA,Stara gradnja,105500,44.815996,20.461056,0.01143921116161609,2.0
619,69634,Prodaja,Stan,3,0,0,0,,Beograd,Opština Zvezdara,Dimitrija Tucovića,63,,,,,Novogradnja,122850,44.800207,20.497209,0.05041709957941059,1.0
620,69635,Prodaja,Stan,3,6,2,0,CG,Beograd,Opština Novi Beograd,Blok 22,77,,DA,DA,DA,Stara gradnja,160000,44.811204,20.429067,0.0266449264401343,2.0
621,69636,Prodaja,Stan,2,5,0,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,51,,DA,,DA,Novogradnja,108000,44.799209,20.493626,0.04778013977585375,1.0
622,69637,Prodaja,Stan,3,8,2,0,CG,Beograd,Opština Novi Beograd,Blok 64,75,,DA,DA,DA,Novogradnja,160883,44.812074,20.391587,0.0621107884751102,1.0
623,69638,Prodaja,Stan,4,3,3,0,EG,Beograd,Opština Vračar,Krunska,80,,DA,,,,200000,44.805985,20.470365,0.025088173508649777,3.0
624,69639,Prodaja,Stan,4,20,20,0,CG,Beograd,Opština Palilula,Hala Pionir,109,,DA,DA,DA,Stara gradnja,145000,44.817128,20.482987,0.031089563409609618,2.0
625,69640,Prodaja,Stan,3,4,3,0,EG,Beograd,Opština Vračar,Hram svetog Save,72,,DA,DA,,,220000,44.79752,20.472359,0.03279955001216041,3.0
626,69641,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Vračar,Krunska,80,DA,DA,,,Stara gradnja,190000,44.807817,20.465903,0.02071809590672094,2.0
627,69642,Prodaja,Stan,2,7,7,0,CG,Beograd,Opština Novi Beograd,Arena,54,,DA,DA,DA,Stara gradnja,105000,44.81518,20.425601,0.02831141820891481,2.0
628,69643,Prodaja,Stan,1,4,1,0,TA,Beograd,Opština Voždovac,Braće Jerković,32,,DA,,,Stara gradnja,48000,44.768979,20.49368,0.06842480720469842,2.0
629,69645,Prodaja,Stan,3,2,1,0,EG,Beograd,Opština Zemun,Gornji grad,62,DA,DA,DA,,Novogradnja,107500,44.85342,20.381685,0.07689093330815908,1.0
630,69647,Prodaja,Stan,3,14,4,0,CG,Beograd,Opština Novi Beograd,Blok 62,63,,DA,,DA,,98000,44.801631,20.378675,0.07714885861760985,3.0
631,69648,Prodaja,Stan,5,0,3,0,CG,Beograd,Opština Savski venac,Dedinje,150,DA,DA,DA,,Stara gradnja,299000,44.771439,20.457631,0.05250260071653727,2.0
632,69649,Prodaja,Stan,1,5,3,0,EG,Beograd,Opština Novi Beograd,Blok 65,46,,DA,DA,DA,Novogradnja,155500,44.812836,20.401141,0.05259329973485443,1.0
633,69650,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Stari grad,Centar,48,,DA,,DA,Stara gradnja,112000,44.814788,20.463517,0.014092715600622264,2.0
634,69651,Prodaja,Stan,1,0,0,0,,Beograd,Opština Zvezdara,Dimitrija Tucovića,24,,,,,Novogradnja,47970,44.800063,20.497839,0.051041893479767377,1.0
635,69652,Prodaja,Stan,2,0,0,0,,Beograd,Opština Zvezdara,Dimitrija Tucovića,38,,,,,Novogradnja,81900,44.800078,20.497839,0.051034948858601104,1.0
636,69653,Prodaja,Stan,4,0,0,0,,Beograd,Opština Zvezdara,Dimitrija Tucovića,71,,,,,Novogradnja,138450,44.800204,20.497198,0.050408765309221004,1.0
637,69654,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Vračar,Bulevar kralja Aleksandra,38,DA,DA,,DA,Stara gradnja,124000,44.806069,20.473705,0.027500421560405105,2.0
638,69655,Prodaja,Stan,1,5,5,0,CG,Beograd,Opština Vračar,Krunska,25,,DA,DA,DA,Stara gradnja,68000,44.806274,20.468664,0.023700581680625814,2.0
639,69656,Prodaja,Stan,2,30,8,0,CG,Beograd,Opština Novi Beograd,Blok 65,58,,,,DA,Novogradnja,219900,44.812805,20.400825,0.052908899534955645,1.0
640,69657,Prodaja,Stan,2,5,0,0,CG,Beograd,Opština Zemun,Prvomajska,27,,DA,,DA,Stara gradnja,54600,44.844792,20.395168,0.06118257176680027,2.0
641,69658,Prodaja,Stan,4,16,14,0,CG,Beograd,Opština Novi Beograd,Blok 37,93,,DA,DA,DA,Stara gradnja,185000,44.820583,20.400037,0.052655338361840776,2.0
642,69659,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,58,,,DA,DA,Stara gradnja,129000,44.829852,20.418769,0.03438580615602829,2.0
643,69660,Prodaja,Stan,2,0,0,0,EG,Beograd,Opština Čukarica,Cerak,51,DA,DA,,,,75000,44.752981,20.427297,0.07510937870865803,3.0
644,69661,Prodaja,Stan,3,7,7,0,CG,Beograd,Opština Zvezdara,Mirijevo,66,,DA,,DA,,80000,44.791433,20.533195,0.08681424603139802,3.0
645,69662,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Voždovac,Autokomanda,60,,DA,,DA,Novogradnja,110000,44.78365,20.476367,0.04657115833861165,1.0
646,69663,Prodaja,Stan,2,8,6,0,CG,Beograd,Opština Čukarica,Čukarička padina,54,,DA,,DA,Stara gradnja,91800,44.775468,20.408554,0.06531750102385042,2.0
647,69664,Prodaja,Stan,3,4,2,0,EG,Beograd,Opština Voždovac,Lekino brdo,56,,,DA,,,112000,44.78675,20.482298,0.047405418508861596,3.0
648,69665,Prodaja,Stan,5,5,5,0,CG,Beograd,Opština Savski venac,Beograd na vodi,194,,DA,DA,DA,Novogradnja,750000,44.811329,20.450768,0.012505913201363695,1.0
649,69666,Prodaja,Stan,2,10,4,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),60,,DA,,DA,Novogradnja,156000,44.805924,20.410905,0.0453261425779895,1.0
650,69667,Prodaja,Stan,3,12,7,0,CG,Beograd,Opština Stari grad,Dorćol,75,,DA,DA,DA,,145000,44.8246,20.4616,0.009044888059008578,3.0
651,69668,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Palilula,Profesorska kolonija,71,DA,DA,,,Stara gradnja,170000,44.813547,20.479522,0.028772860354855188,2.0
652,69669,Prodaja,Stan,1,4,3,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 1,32,,DA,,,Stara gradnja,83000,44.817699,20.384417,0.06844657398292645,2.0
653,69670,Prodaja,Stan,4,7,7,0,CG,Beograd,Opština Novi Beograd,Dr Ivana Ribara,89,,DA,DA,DA,Novogradnja,143000,44.798139,20.367946,0.08842886653689644,1.0
654,69671,Prodaja,Stan,3,18,1,0,CG,Beograd,Opština Vračar,SC Vračar,77,,DA,DA,DA,,189000,44.799248,20.481477,0.03783888784042496,3.0
655,69672,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Vračar,Bulevar kralja Aleksandra,113,,DA,DA,DA,Novogradnja,288000,44.802346,20.481614,0.03602506782783489,1.0
656,69673,Prodaja,Stan,5,3,0,0,,Beograd,Opština Vračar,Neimar,113,,DA,DA,,,230000,44.793409,20.473587,0.03685103594202267,3.0
657,69674,Prodaja,Stan,2,6,4,0,Mermerni radijatori,Beograd,Opština Zvezdara,Vukov Spomenik,76,,DA,DA,DA,Stara gradnja,145000,44.802727,20.482206,0.0362819785155148,2.0
658,69675,Prodaja,Stan,3,2,1,0,Gas,Beograd,Opština Zemun,Kalvarija,57,DA,DA,,,Novogradnja,107600,44.84064,20.398716,0.05648406019400467,1.0
659,69676,Prodaja,Stan,2,2,2,0,EG,Beograd,Opština Vračar,Krunska,42,,DA,,,,98000,44.803766,20.471612,0.02754669671666587,3.0
660,69677,Prodaja,Stan,2,5,0,0,,Beograd,Opština Čukarica,Banovo brdo,54,,DA,,DA,,85000,44.775841,20.411612,0.06301190383570501,3.0
661,69678,Prodaja,Stan,2,0,2,0,CG,Beograd,Opština Čukarica,Banovo brdo,47,,DA,DA,,,108000,44.775068,20.419009,0.0591052172401097,3.0
662,69679,Prodaja,Stan,1,6,2,0,CG,Beograd,Opština Novi Beograd,Blok 22,43,,,DA,DA,Stara gradnja,109000,44.8114,20.427,0.02840158446284501,2.0
663,69680,Prodaja,Stan,2,6,5,0,CG,Beograd,Opština Vračar,Krunska,67,DA,DA,,DA,,201000,44.805452,20.469612,0.024947898669026858,3.0
664,69681,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Zvezdara,Lion,50,,DA,,DA,Novogradnja,119000,44.7999,20.4864,0.04133860181476902,1.0
665,69682,Prodaja,Stan,4,5,4,0,CG,Beograd,Opština Vračar,Hram svetog Save,115,,DA,DA,DA,,285000,44.799941,20.472595,0.031053020883646358,3.0
666,69683,Prodaja,Stan,2,0,2,0,,Beograd,Opština Čukarica,Cerak,59,DA,,,,,80000,44.75423,20.427028,0.07402707669495248,3.0
667,69684,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Zemun,Pregrevica,108,DA,DA,DA,DA,Novogradnja,320000,44.855716,20.38931,0.07092706363582366,1.0
668,69685,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Vračar,Kalenić pijaca,50,,DA,,,Stara gradnja,129000,44.79841,20.475264,0.0339594021737754,2.0
669,69686,Prodaja,Stan,1,4,1,0,CG,Beograd,Opština Vračar,Crveni krst,37,,DA,DA,DA,Novogradnja,90000,44.798251,20.484612,0.04089522887819525,1.0
670,69687,Prodaja,Stan,3,6,1,0,CG,Beograd,Opština Vračar,Hram svetog Save,77,,DA,DA,DA,,169900,44.794672,20.467926,0.03282546359154988,3.0
671,69689,Prodaja,Stan,3,19,4,0,CG,Beograd,Opština Vračar,Crveni krst,71,,DA,,DA,,129000,44.79503,20.490104,0.047207191358946424,3.0
672,69690,Prodaja,Stan,3,3,2,0,EG,Beograd,Opština Zemun,Save Kovačevića,81,DA,DA,,,Novogradnja,162000,44.847334,20.389214,0.06764873207976545,1.0
673,69691,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Vračar,SC Vračar,72,DA,DA,DA,DA,,150000,44.797944,20.481064,0.038387118047595606,3.0
674,69692,Prodaja,Stan,4,1,1,0,EG,Beograd,Opština Stari grad,Dorćol,127,,DA,,,Stara gradnja,230000,44.818909,20.475047,0.02295259222833071,2.0
675,69693,Prodaja,Stan,2,8,2,0,CG,Beograd,Opština Zvezdara,Lipov lad,47,,DA,DA,DA,Novogradnja,118000,44.792707,20.499242,0.056000376900517394,1.0
676,69694,Prodaja,Stan,4,6,2,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 2,85,,DA,,DA,,124000,44.8167,20.3719,0.08100302463488697,3.0
677,69695,Prodaja,Stan,2,5,3,0,CG,Beograd,Opština Stari grad,Centar,55,,DA,DA,DA,Stara gradnja,189000,44.811701,20.459749,0.013967254633608107,2.0
