41832,Prodaja,Kuæa,5,0,0,5,EG,Novi Sad,Petrovaradin,Sremska Kamenica,200,,DA,DA,,Novogradnja,360000
44640,Prodaja,Kuæa,5,0,0,4,,Novi Sad,Petrovaradin,Tatarsko brdo,200,,DA,DA,,Novogradnja,360000
29047,Prodaja,Kuæa,5,0,0,17,CG,Beograd,Opština Zvezdara,Veliki Mokri Lug,350,,DA,DA,,Novogradnja,360000
29042,Prodaja,Kuæa,5,0,0,4,,Niš,Palilula,Svetinikolska crkva,471,,DA,DA,,Novogradnja,350000
42015,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Grocka,Vrèin,547,,,,,Novogradnja,350000
45377,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Palilula,Višnjièka Banja,330,,DA,DA,,Novogradnja,350000
46001,Prodaja,Kuæa,5,0,0,0,TA,Niš,Pantelej,Donja Vrežina,720,,DA,DA,,Novogradnja,350000
46207,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Palilula,Višnjièka Banja,580,,,DA,,Novogradnja,350000
46214,Prodaja,Kuæa,5,0,0,16,EG,Beograd,Opština Barajevo,Lipovica,330,,DA,DA,,Novogradnja,350000
45806,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Novi Beograd,Ledine,245,,DA,DA,,Novogradnja,349000
39265,Prodaja,Kuæa,5,0,0,11,,Novi Sad,Opština Novi Sad,Futog,315,,DA,DA,,Novogradnja,345000
39578,Prodaja,Kuæa,5,0,0,5,Gas,Novi Sad,Petrovaradin,Sremska Kamenica,240,,,DA,,Novogradnja,340000
41126,Prodaja,Kuæa,5,0,0,6,EG,Beograd,Opština Zemun,Gornji grad,367,,DA,DA,,Novogradnja,340000
29034,Prodaja,Kuæa,5,0,0,6,EG,Beograd,Opština Zemun,Gornji grad,370,,DA,DA,,Novogradnja,340000
